Departure Airport,Departure Time,Arrival Airport,Arrival Time,Carrier Code,Flight Number,Price (VND),Duration
SGN,2024-10-04 18:10:00,HPH,2024-10-04 20:10:00,W2,4282,3925000.00,PT2H
HPH,2024-10-05 15:30:00,CXR,2024-10-05 17:15:00,W2,4731,3925000.00,PT1H45M
HAN,2024-10-04 14:55:00,CXR,2024-10-04 16:30:00,A1,4781,4773000.00,PT1H35M
HAN,2024-10-05 14:55:00,CXR,2024-10-05 16:30:00,A1,4781,4773000.00,PT1H35M
HAN,2024-10-04 16:15:00,CXR,2024-10-04 18:05:00,A1,2787,5021000.00,PT1H50M
HAN,2024-10-04 14:40:00,CXR,2024-10-04 16:30:00,A1,2785,5021000.00,PT1H50M
HAN,2024-10-05 05:45:00,CXR,2024-10-05 07:35:00,A1,2771,5021000.00,PT1H50M
SGN,2024-10-04 21:15:00,HAN,2024-10-04 23:25:00,A1,2176,5269000.00,PT2H10M
SGN,2024-10-04 09:35:00,HPH,2024-10-04 11:30:00,VJ,274,1538000.00,PT1H55M
SGN,2024-10-04 12:10:00,HPH,2024-10-04 14:10:00,VJ,276,1538000.00,PT2H
SGN,2024-10-04 14:10:00,HPH,2024-10-04 16:10:00,VJ,278,1538000.00,PT2H
SGN,2024-10-04 09:35:00,HPH,2024-10-04 11:30:00,W2,4274,2023000.00,PT1H55M
SGN,2024-10-04 12:10:00,HPH,2024-10-04 14:10:00,W2,4276,2023000.00,PT2H
SGN,2024-10-04 14:10:00,HPH,2024-10-04 16:10:00,W2,4278,2023000.00,PT2H
SGN,2024-10-04 16:20:00,HPH,2024-10-04 18:20:00,W2,4280,2023000.00,PT2H
SGN,2024-10-04 06:10:00,HPH,2024-10-04 08:15:00,QH,1540,2109000.00,PT2H5M
SGN,2024-10-04 11:05:00,DAD,2024-10-04 12:25:00,VJ,628,2313000.00,PT1H20M
DAD,2024-10-04 15:55:00,HPH,2024-10-04 17:10:00,VJ,724,2313000.00,PT1H15M
SGN,2024-10-04 20:30:00,DAD,2024-10-04 21:50:00,VJ,640,2313000.00,PT1H20M
DAD,2024-10-05 08:55:00,HPH,2024-10-05 10:15:00,VJ,726,2313000.00,PT1H20M
CXR,2024-10-04 10:30:00,HPH,2024-10-04 12:15:00,VJ,734,2634000.00,PT1H45M
PQC,2024-10-04 13:05:00,HPH,2024-10-04 15:10:00,VJ,768,2634000.00,PT2H5M
SGN,2024-10-04 12:35:00,HPH,2024-10-04 14:35:00,VN,6440,2709000.00,PT2H
SGN,2024-10-04 20:30:00,HPH,2024-10-04 22:40:00,VN,1188,2709000.00,PT2H10M
DAD,2024-10-05 08:55:00,HPH,2024-10-05 10:15:00,H1,4172,3189000.00,PT1H20M
SGN,2024-10-04 18:05:00,HPH,2024-10-04 20:10:00,VN,1186,3244000.00,PT2H5M
SGN,2024-10-04 09:10:00,HPH,2024-10-04 11:20:00,VN,1176,3244000.00,PT2H10M
SGN,2024-10-04 11:05:00,DAD,2024-10-04 12:25:00,W2,4628,3337000.00,PT1H20M
DAD,2024-10-04 15:55:00,HPH,2024-10-04 17:10:00,W2,4724,3337000.00,PT1H15M
DAD,2024-10-05 08:55:00,HPH,2024-10-05 10:15:00,W2,4726,3337000.00,PT1H20M
SGN,2024-10-04 17:20:00,BMV,2024-10-04 18:20:00,W2,4358,3444000.00,PT1H
BMV,2024-10-05 13:15:00,HPH,2024-10-05 14:55:00,W2,4670,3444000.00,PT1H40M
CXR,2024-10-04 10:30:00,HPH,2024-10-04 12:15:00,W2,4734,3631000.00,PT1H45M
PQC,2024-10-04 13:05:00,HPH,2024-10-04 15:10:00,W2,4768,3631000.00,PT2H5M
HAN,2024-10-04 11:20:00,DAD,2024-10-04 12:40:00,VJ,507,3730000.00,PT1H20M
HAN,2024-10-05 05:30:00,DAD,2024-10-05 06:50:00,VJ,501,3730000.00,PT1H20M
SGN,2024-10-04 08:30:00,VII,2024-10-04 10:20:00,VJ,212,4158000.00,PT1H50M
VII,2024-10-04 11:10:00,DLI,2024-10-04 12:45:00,VJ,713,4158000.00,PT1H35M
DLI,2024-10-04 17:45:00,HPH,2024-10-04 19:30:00,VJ,692,4158000.00,PT1H45M
SGN,2024-10-04 05:55:00,VII,2024-10-04 07:45:00,VJ,210,4158000.00,PT1H50M
HAN,2024-10-05 06:15:00,BMV,2024-10-05 08:00:00,VJ,491,4158000.00,PT1H45M
BMV,2024-10-05 13:15:00,HPH,2024-10-05 14:55:00,VJ,670,4158000.00,PT1H40M
HAN,2024-10-04 10:20:00,DLI,2024-10-04 12:10:00,VJ,401,4371000.00,PT1H50M
CXR,2024-10-05 17:55:00,HPH,2024-10-05 19:40:00,VJ,732,4371000.00,PT1H45M
DAD,2024-10-05 08:55:00,HPH,2024-10-05 10:15:00,A1,2726,4379000.00,PT1H20M
HAN,2024-10-05 05:30:00,DAD,2024-10-05 06:50:00,H1,4029,5017000.00,PT1H20M
HAN,2024-10-04 11:20:00,DAD,2024-10-04 12:40:00,W2,4507,5239000.00,PT1H20M
HAN,2024-10-05 05:30:00,DAD,2024-10-05 06:50:00,W2,4501,5239000.00,PT1H20M
HAN,2024-10-05 06:15:00,BMV,2024-10-05 08:00:00,H1,4443,5419000.00,PT1H45M
BMV,2024-10-05 13:15:00,HPH,2024-10-05 14:55:00,H1,4381,5419000.00,PT1H40M
CXR,2024-10-05 17:55:00,HPH,2024-10-05 19:40:00,H1,4474,5606000.00,PT1H45M
SGN,2024-10-04 08:50:00,VII,2024-10-04 10:40:00,W2,4212,5641000.00,PT1H50M
VII,2024-10-04 11:10:00,DLI,2024-10-04 12:45:00,W2,4713,5641000.00,PT1H35M
DLI,2024-10-04 17:45:00,HPH,2024-10-04 19:30:00,W2,4692,5641000.00,PT1H45M
SGN,2024-10-04 05:55:00,VII,2024-10-04 07:45:00,W2,4210,5641000.00,PT1H50M
HAN,2024-10-05 06:15:00,BMV,2024-10-05 08:00:00,W2,4491,5641000.00,PT1H45M
HAN,2024-10-04 10:20:00,DLI,2024-10-04 12:10:00,W2,4401,5828000.00,PT1H50M
CXR,2024-10-05 17:55:00,HPH,2024-10-05 19:40:00,W2,4732,5828000.00,PT1H45M
CXR,2024-10-05 17:55:00,HPH,2024-10-05 19:40:00,A1,2732,7595000.00,PT1H45M
SGN,2024-10-04 08:50:00,VII,2024-10-04 10:40:00,A1,2212,7629000.00,PT1H50M
VII,2024-10-04 11:10:00,DLI,2024-10-04 12:45:00,A1,2713,7629000.00,PT1H35M
DLI,2024-10-04 17:45:00,HPH,2024-10-04 19:30:00,A1,2692,7629000.00,PT1H45M
SGN,2024-10-04 10:20:00,VII,2024-10-04 12:10:00,VJ,214,1538000.00,PT1H50M
SGN,2024-10-04 15:25:00,VII,2024-10-04 17:15:00,VJ,216,1538000.00,PT1H50M
SGN,2024-10-04 19:50:00,VII,2024-10-04 21:40:00,VJ,218,1538000.00,PT1H50M
SGN,2024-10-04 21:45:00,VII,2024-10-04 23:35:00,VJ,220,1538000.00,PT1H50M
SGN,2024-10-04 10:20:00,VII,2024-10-04 12:10:00,W2,4214,2023000.00,PT1H50M
SGN,2024-10-04 15:25:00,VII,2024-10-04 17:15:00,W2,4216,2023000.00,PT1H50M
SGN,2024-10-04 19:50:00,VII,2024-10-04 21:40:00,W2,4218,2023000.00,PT1H50M
SGN,2024-10-04 21:20:00,VII,2024-10-04 23:10:00,W2,4220,2023000.00,PT1H50M
SGN,2024-10-04 19:20:00,VII,2024-10-04 21:10:00,QH,1154,2109000.00,PT1H50M
BMV,2024-10-04 17:05:00,VII,2024-10-04 18:30:00,VJ,740,2313000.00,PT1H25M
SGN,2024-10-04 17:20:00,BMV,2024-10-04 18:20:00,VJ,358,2313000.00,PT1H
BMV,2024-10-05 17:05:00,VII,2024-10-05 18:30:00,VJ,740,2313000.00,PT1H25M
DLI,2024-10-05 13:10:00,VII,2024-10-05 14:45:00,VJ,712,2420000.00,PT1H35M
SGN,2024-10-04 11:20:00,VII,2024-10-04 13:05:00,VN,1264,2709000.00,PT1H45M
SGN,2024-10-04 07:05:00,VII,2024-10-04 08:55:00,VN,1262,2709000.00,PT1H50M
SGN,2024-10-04 14:00:00,VII,2024-10-04 15:50:00,VN,1266,2709000.00,PT1H50M
SGN,2024-10-04 19:25:00,VII,2024-10-04 21:15:00,VN,1268,2709000.00,PT1H50M
BMV,2024-10-04 17:05:00,VII,2024-10-04 18:30:00,W2,4740,3337000.00,PT1H25M
BMV,2024-10-05 17:05:00,VII,2024-10-05 18:30:00,W2,4740,3337000.00,PT1H25M
DLI,2024-10-05 13:10:00,VII,2024-10-05 14:45:00,W2,4712,3444000.00,PT1H35M
HPH,2024-10-05 11:00:00,BMV,2024-10-05 12:40:00,VJ,671,3837000.00,PT1H40M
HAN,2024-10-04 18:05:00,DLI,2024-10-04 19:55:00,VJ,407,4158000.00,PT1H50M
SGN,2024-10-04 13:20:00,HAN,2024-10-04 15:30:00,VJ,1190,4158000.00,PT2H10M
HAN,2024-10-04 18:40:00,DLI,2024-10-04 20:30:00,VJ,409,4158000.00,PT1H50M
HAN,2024-10-04 17:00:00,VII,2024-10-04 17:50:00,VN,1717,4708000.00,PT50M
HAN,2024-10-05 07:25:00,VII,2024-10-05 08:20:00,VN,1715,4708000.00,PT55M
SGN,2024-10-04 07:20:00,VDH,2024-10-04 09:00:00,VN,1404,5080000.00,PT1H40M
VDH,2024-10-04 10:50:00,HAN,2024-10-04 11:55:00,VN,1590,5080000.00,PT1H5M
DAD,2024-10-05 13:20:00,VCA,2024-10-05 14:50:00,W2,4703,5239000.00,PT1H30M
VCA,2024-10-06 08:45:00,VII,2024-10-06 10:35:00,W2,4480,5239000.00,PT1H50M
BMV,2024-10-05 17:05:00,VII,2024-10-05 18:30:00,H1,4390,5312000.00,PT1H25M
HPH,2024-10-05 11:00:00,BMV,2024-10-05 12:40:00,W2,4671,5346000.00,PT1H40M
HUI,2024-10-04 09:50:00,HAN,2024-10-04 11:10:00,VN,1540,5481000.00,PT1H20M
HAN,2024-10-04 18:05:00,DLI,2024-10-04 19:55:00,W2,4407,5641000.00,PT1H50M
HAN,2024-10-04 18:40:00,DLI,2024-10-04 20:30:00,W2,4409,5641000.00,PT1H50M
HPH,2024-10-04 15:35:00,DLI,2024-10-04 17:20:00,W2,4693,5641000.00,PT1H45M
SGN,2024-10-04 07:40:00,TBB,2024-10-04 09:05:00,VN,1660,5748000.00,PT1H25M
TBB,2024-10-04 14:15:00,HAN,2024-10-04 15:55:00,VN,1650,5748000.00,PT1H40M
HAN,2024-10-05 11:35:00,VCA,2024-10-05 13:45:00,W2,4463,5828000.00,PT2H10M
SGN,2024-10-04 07:05:00,UIH,2024-10-04 08:15:00,VN,1392,5882000.00,PT1H10M
UIH,2024-10-04 13:15:00,HAN,2024-10-04 14:50:00,VN,1622,5882000.00,PT1H35M
CXR,2024-10-04 12:35:00,HAN,2024-10-04 14:30:00,VN,1552,6417000.00,PT1H55M
DAD,2024-10-05 13:20:00,VCA,2024-10-05 14:50:00,A1,2703,6954000.00,PT1H30M
VCA,2024-10-06 08:45:00,VII,2024-10-06 10:35:00,A1,2480,6954000.00,PT1H50M
SGN,2024-10-04 11:30:00,UIH,2024-10-04 12:45:00,QH,1122,7279000.00,PT1H15M
HAN,2024-10-05 18:10:00,VCA,2024-10-05 20:20:00,A1,4465,7347000.00,PT2H10M
HAN,2024-10-04 18:05:00,DLI,2024-10-04 19:55:00,A1,2407,7381000.00,PT1H50M
DLI,2024-10-05 13:10:00,VII,2024-10-05 14:45:00,A1,2712,7381000.00,PT1H35M
HAN,2024-10-04 18:40:00,DLI,2024-10-04 20:30:00,A1,2409,7381000.00,PT1H50M
HAN,2024-10-05 16:55:00,VCA,2024-10-05 19:05:00,A1,2467,7595000.00,PT2H10M
SGN,2024-10-04 16:20:00,DLI,2024-10-04 17:20:00,VN,1386,2709000.00,PT1H
SGN,2024-10-04 18:15:00,DLI,2024-10-04 19:20:00,VN,8024,2709000.00,PT1H5M
SGN,2024-10-04 10:55:00,DLI,2024-10-04 11:55:00,VN,1382,2843000.00,PT1H
HAN,2024-10-04 16:00:00,DLI,2024-10-04 17:50:00,VJ,405,2954000.00,PT1H50M
HPH,2024-10-04 15:35:00,DLI,2024-10-04 17:20:00,VJ,693,2954000.00,PT1H45M
VII,2024-10-05 11:10:00,DLI,2024-10-05 12:45:00,VJ,713,3516000.00,PT1H35M
HAN,2024-10-05 08:20:00,DLI,2024-10-05 10:15:00,QH,1421,3856000.00,PT1H55M
SGN,2024-10-04 11:00:00,HAN,2024-10-04 13:10:00,W2,3168,3925000.00,PT2H10M
HAN,2024-10-04 16:00:00,DLI,2024-10-04 17:50:00,W2,4405,3925000.00,PT1H50M
DAD,2024-10-05 15:30:00,DLI,2024-10-05 16:40:00,VN,1955,4521000.00,PT1H10M
VII,2024-10-05 11:10:00,DLI,2024-10-05 12:45:00,W2,4713,5052000.00,PT1H35M
SGN,2024-10-04 05:15:00,HPH,2024-10-04 07:15:00,A1,2272,5269000.00,PT2H
HPH,2024-10-04 15:35:00,DLI,2024-10-04 17:20:00,A1,2693,5269000.00,PT1H45M
HAN,2024-10-04 05:10:00,SGN,2024-10-04 07:20:00,VJ,199,1538000.00,PT2H10M
HAN,2024-10-04 06:00:00,SGN,2024-10-04 08:10:00,VJ,121,1538000.00,PT2H10M
HAN,2024-10-04 07:00:00,SGN,2024-10-04 09:10:00,VJ,123,1538000.00,PT2H10M
HAN,2024-10-04 08:05:00,SGN,2024-10-04 10:15:00,VJ,1125,1538000.00,PT2H10M
HAN,2024-10-04 08:40:00,SGN,2024-10-04 10:50:00,VJ,1127,1538000.00,PT2H10M
HAN,2024-10-04 09:40:00,SGN,2024-10-04 11:50:00,VJ,129,1538000.00,PT2H10M
HAN,2024-10-04 09:50:00,SGN,2024-10-04 12:00:00,VJ,169,1538000.00,PT2H10M
HAN,2024-10-04 10:10:00,SGN,2024-10-04 12:20:00,VJ,131,1538000.00,PT2H10M
HAN,2024-10-04 10:40:00,SGN,2024-10-04 12:50:00,VJ,139,1538000.00,PT2H10M
HAN,2024-10-04 12:30:00,SGN,2024-10-04 14:40:00,VJ,133,1538000.00,PT2H10M
HAN,2024-10-04 13:20:00,SGN,2024-10-04 15:30:00,VJ,135,1538000.00,PT2H10M
HAN,2024-10-04 13:40:00,SGN,2024-10-04 15:50:00,VJ,137,1538000.00,PT2H10M
HAN,2024-10-04 14:35:00,SGN,2024-10-04 16:45:00,VJ,1191,1538000.00,PT2H10M
HAN,2024-10-04 15:10:00,SGN,2024-10-04 17:20:00,VJ,173,1538000.00,PT2H10M
HAN,2024-10-04 16:10:00,SGN,2024-10-04 18:20:00,VJ,175,1538000.00,PT2H10M
HAN,2024-10-04 16:30:00,SGN,2024-10-04 18:40:00,VJ,147,1538000.00,PT2H10M
HAN,2024-10-04 18:15:00,SGN,2024-10-04 20:25:00,VJ,155,1538000.00,PT2H10M
HAN,2024-10-04 19:35:00,SGN,2024-10-04 21:45:00,VJ,159,1538000.00,PT2H10M
HAN,2024-10-04 19:40:00,SGN,2024-10-04 21:50:00,VJ,1153,1538000.00,PT2H10M
HAN,2024-10-04 20:55:00,SGN,2024-10-04 23:05:00,VJ,161,1538000.00,PT2H10M
HAN,2024-10-04 22:25:00,SGN,2024-10-05 00:35:00,VJ,183,1538000.00,PT2H10M
HAN,2024-10-04 22:50:00,SGN,2024-10-05 01:00:00,VJ,163,1538000.00,PT2H10M
HAN,2024-10-04 23:05:00,SGN,2024-10-05 01:15:00,VJ,165,1538000.00,PT2H10M
HAN,2024-10-04 11:55:00,SGN,2024-10-04 14:10:00,VJ,1151,1538000.00,PT2H15M
HAN,2024-10-04 17:55:00,SGN,2024-10-04 20:10:00,VJ,1149,1538000.00,PT2H15M
HAN,2024-10-04 18:20:00,SGN,2024-10-04 20:35:00,VJ,151,1538000.00,PT2H15M
HAN,2024-10-04 20:40:00,SGN,2024-10-04 22:55:00,VJ,157,1538000.00,PT2H15M
HAN,2024-10-04 22:25:00,SGN,2024-10-05 00:35:00,H1,4447,1949000.00,PT2H10M
HAN,2024-10-04 22:50:00,SGN,2024-10-05 01:00:00,H1,4271,1949000.00,PT2H10M
HAN,2024-10-04 23:05:00,SGN,2024-10-05 01:15:00,H1,4509,1949000.00,PT2H10M
HAN,2024-10-04 20:40:00,SGN,2024-10-04 22:55:00,H1,4265,1949000.00,PT2H15M
HAN,2024-10-04 05:10:00,SGN,2024-10-04 07:20:00,W2,4199,2023000.00,PT2H10M
HAN,2024-10-04 06:00:00,SGN,2024-10-04 08:10:00,W2,4121,2023000.00,PT2H10M
HAN,2024-10-04 08:05:00,SGN,2024-10-04 10:15:00,W2,3125,2023000.00,PT2H10M
HAN,2024-10-04 08:40:00,SGN,2024-10-04 10:50:00,W2,3127,2023000.00,PT2H10M
HAN,2024-10-04 09:40:00,SGN,2024-10-04 11:50:00,W2,4129,2023000.00,PT2H10M
HAN,2024-10-04 10:40:00,SGN,2024-10-04 12:50:00,W2,4139,2023000.00,PT2H10M
HAN,2024-10-04 13:40:00,SGN,2024-10-04 15:50:00,W2,4137,2023000.00,PT2H10M
HAN,2024-10-04 14:35:00,SGN,2024-10-04 16:45:00,W2,3191,2023000.00,PT2H10M
HAN,2024-10-04 18:15:00,SGN,2024-10-04 20:25:00,W2,4155,2023000.00,PT2H10M
HAN,2024-10-04 19:35:00,SGN,2024-10-04 21:45:00,W2,4159,2023000.00,PT2H10M
HAN,2024-10-04 19:40:00,SGN,2024-10-04 21:50:00,W2,3153,2023000.00,PT2H10M
HAN,2024-10-04 20:55:00,SGN,2024-10-04 23:05:00,W2,4161,2023000.00,PT2H10M
HAN,2024-10-04 23:05:00,SGN,2024-10-05 01:15:00,W2,4165,2023000.00,PT2H10M
HAN,2024-10-04 11:55:00,SGN,2024-10-04 14:10:00,W2,3151,2023000.00,PT2H15M
HAN,2024-10-04 17:55:00,SGN,2024-10-04 20:10:00,W2,3149,2023000.00,PT2H15M
HAN,2024-10-04 18:20:00,SGN,2024-10-04 20:35:00,W2,4151,2023000.00,PT2H15M
HAN,2024-10-04 20:40:00,SGN,2024-10-04 22:55:00,W2,4157,2023000.00,PT2H15M
HAN,2024-10-04 06:45:00,SGN,2024-10-04 08:55:00,QH,201,2082000.00,PT2H10M
HAN,2024-10-04 10:35:00,SGN,2024-10-04 12:45:00,QH,211,2082000.00,PT2H10M
HAN,2024-10-04 18:10:00,SGN,2024-10-04 20:20:00,QH,275,2082000.00,PT2H10M
HAN,2024-10-04 20:25:00,SGN,2024-10-04 22:35:00,QH,263,2082000.00,PT2H10M
HUI,2024-10-04 19:35:00,SGN,2024-10-04 21:00:00,VJ,309,2313000.00,PT1H25M
HAN,2024-10-04 05:35:00,HUI,2024-10-04 06:45:00,VJ,565,2313000.00,PT1H10M
HUI,2024-10-04 08:20:00,SGN,2024-10-04 09:45:00,VJ,301,2313000.00,PT1H25M
HUI,2024-10-04 21:35:00,SGN,2024-10-04 23:00:00,VJ,311,2313000.00,PT1H25M
HUI,2024-10-04 09:45:00,SGN,2024-10-04 11:10:00,VJ,303,2313000.00,PT1H25M
HAN,2024-10-04 05:30:00,DAD,2024-10-04 06:50:00,VJ,501,2313000.00,PT1H20M
DAD,2024-10-04 08:55:00,SGN,2024-10-04 10:15:00,VJ,1623,2313000.00,PT1H20M
HAN,2024-10-04 14:05:00,DAD,2024-10-04 15:25:00,VJ,513,2313000.00,PT1H20M
DAD,2024-10-04 17:35:00,SGN,2024-10-04 18:55:00,VJ,635,2313000.00,PT1H20M
HAN,2024-10-04 18:55:00,DAD,2024-10-04 20:15:00,VJ,509,2313000.00,PT1H20M
DAD,2024-10-04 22:25:00,SGN,2024-10-04 23:50:00,VJ,641,2313000.00,PT1H25M
DAD,2024-10-04 15:15:00,SGN,2024-10-04 16:35:00,VJ,631,2313000.00,PT1H20M
HAN,2024-10-04 06:25:00,DAD,2024-10-04 07:45:00,VJ,503,2313000.00,PT1H20M
DAD,2024-10-04 10:30:00,SGN,2024-10-04 11:55:00,VJ,625,2313000.00,PT1H25M
HAN,2024-10-04 10:15:00,DAD,2024-10-04 11:35:00,VJ,505,2313000.00,PT1H20M
DAD,2024-10-04 16:20:00,SGN,2024-10-04 17:40:00,VJ,1639,2313000.00,PT1H20M
HAN,2024-10-04 06:05:00,UIH,2024-10-04 07:40:00,VJ,435,2420000.00,PT1H35M
UIH,2024-10-04 08:25:00,SGN,2024-10-04 09:30:00,VJ,381,2420000.00,PT1H5M
HAN,2024-10-04 13:45:00,UIH,2024-10-04 15:20:00,VJ,431,2420000.00,PT1H35M
UIH,2024-10-04 18:50:00,SGN,2024-10-04 19:55:00,VJ,385,2420000.00,PT1H5M
UIH,2024-10-04 11:45:00,SGN,2024-10-04 12:50:00,VJ,383,2420000.00,PT1H5M
HAN,2024-10-04 15:05:00,PXU,2024-10-04 16:40:00,VJ,425,2420000.00,PT1H35M
PXU,2024-10-04 18:40:00,SGN,2024-10-04 19:50:00,VJ,399,2420000.00,PT1H10M
HAN,2024-10-04 16:25:00,SGN,2024-10-04 18:35:00,QH,255,2590000.00,PT2H10M
HAN,2024-10-04 15:40:00,BMV,2024-10-04 17:25:00,VJ,493,2634000.00,PT1H45M
BMV,2024-10-04 18:55:00,SGN,2024-10-04 19:55:00,VJ,359,2634000.00,PT1H
HAN,2024-10-04 06:30:00,PQC,2024-10-04 08:35:00,VJ,451,2634000.00,PT2H5M
PQC,2024-10-04 11:40:00,SGN,2024-10-04 12:45:00,VJ,326,2634000.00,PT1H5M
HAN,2024-10-04 14:15:00,PQC,2024-10-04 16:20:00,VJ,459,2634000.00,PT2H5M
PQC,2024-10-04 20:30:00,SGN,2024-10-04 21:30:00,VJ,336,2634000.00,PT1H
PQC,2024-10-04 14:00:00,SGN,2024-10-04 15:05:00,VJ,328,2634000.00,PT1H5M
HAN,2024-10-04 10:00:00,PQC,2024-10-04 12:05:00,VJ,455,2634000.00,PT2H5M
PQC,2024-10-04 17:25:00,SGN,2024-10-04 18:35:00,VJ,330,2634000.00,PT1H10M
PQC,2024-10-05 07:05:00,SGN,2024-10-05 08:10:00,VJ,322,2634000.00,PT1H5M
DLI,2024-10-04 19:00:00,SGN,2024-10-04 19:50:00,VJ,363,2634000.00,PT50M
DLI,2024-10-05 19:00:00,SGN,2024-10-05 19:50:00,VJ,363,2634000.00,PT50M
HAN,2024-10-04 07:00:00,SGN,2024-10-04 09:10:00,A1,2123,2694000.00,PT2H10M
HAN,2024-10-04 09:50:00,SGN,2024-10-04 12:00:00,A1,2169,2694000.00,PT2H10M
HAN,2024-10-04 10:10:00,SGN,2024-10-04 12:20:00,A1,2131,2694000.00,PT2H10M
HAN,2024-10-04 12:30:00,SGN,2024-10-04 14:40:00,A1,2133,2694000.00,PT2H10M
HAN,2024-10-04 13:20:00,SGN,2024-10-04 15:30:00,A1,2135,2694000.00,PT2H10M
HAN,2024-10-04 15:10:00,SGN,2024-10-04 17:20:00,A1,2173,2694000.00,PT2H10M
HAN,2024-10-04 16:10:00,SGN,2024-10-04 18:20:00,A1,2175,2694000.00,PT2H10M
HAN,2024-10-04 16:30:00,SGN,2024-10-04 18:40:00,A1,2147,2694000.00,PT2H10M
HAN,2024-10-04 22:25:00,SGN,2024-10-05 00:35:00,A1,2183,2694000.00,PT2H10M
HAN,2024-10-04 22:50:00,SGN,2024-10-05 01:00:00,A1,2163,2694000.00,PT2H10M
HAN,2024-10-04 06:05:00,DAD,2024-10-04 07:30:00,QH,101,2867000.00,PT1H25M
DAD,2024-10-04 11:55:00,SGN,2024-10-04 13:20:00,QH,155,2867000.00,PT1H25M
DAD,2024-10-04 23:05:00,SGN,2024-10-05 00:35:00,QH,191,2867000.00,PT1H30M
HAN,2024-10-04 16:25:00,DAD,2024-10-04 17:50:00,QH,115,3242000.00,PT1H25M
DAD,2024-10-05 07:30:00,SGN,2024-10-05 09:00:00,QH,151,3242000.00,PT1H30M
HAN,2024-10-04 22:00:00,SGN,2024-10-05 00:15:00,VN,267,3244000.00,PT2H15M
HAN,2024-10-04 23:00:00,SGN,2024-10-05 01:15:00,VN,223,3244000.00,PT2H15M
HUI,2024-10-04 13:10:00,SGN,2024-10-04 14:35:00,W2,4305,3337000.00,PT1H25M
HAN,2024-10-04 05:30:00,DAD,2024-10-04 06:50:00,W2,4501,3337000.00,PT1H20M
DAD,2024-10-04 08:55:00,SGN,2024-10-04 10:15:00,W2,3623,3337000.00,PT1H20M
HAN,2024-10-04 14:05:00,DAD,2024-10-04 15:25:00,W2,4513,3337000.00,PT1H20M
DAD,2024-10-04 17:35:00,SGN,2024-10-04 18:55:00,W2,4635,3337000.00,PT1H20M
DAD,2024-10-04 15:15:00,SGN,2024-10-04 16:35:00,W2,4631,3337000.00,PT1H20M
HAN,2024-10-04 06:25:00,DAD,2024-10-04 07:45:00,W2,4503,3337000.00,PT1H20M
DAD,2024-10-04 10:30:00,SGN,2024-10-04 11:55:00,W2,4625,3337000.00,PT1H25M
HAN,2024-10-04 10:15:00,DAD,2024-10-04 11:35:00,W2,4505,3337000.00,PT1H20M
DAD,2024-10-04 16:20:00,SGN,2024-10-04 17:40:00,W2,3639,3337000.00,PT1H20M
DAD,2024-10-04 20:25:00,SGN,2024-10-04 21:45:00,W2,4637,3337000.00,PT1H20M
DAD,2024-10-04 12:55:00,SGN,2024-10-04 14:15:00,W2,4629,3337000.00,PT1H20M
HAN,2024-10-04 06:05:00,UIH,2024-10-04 07:40:00,W2,4435,3444000.00,PT1H35M
UIH,2024-10-04 08:25:00,SGN,2024-10-04 09:30:00,W2,4381,3444000.00,PT1H5M
HAN,2024-10-04 15:05:00,PXU,2024-10-04 16:40:00,W2,4425,3444000.00,PT1H35M
PXU,2024-10-04 18:40:00,SGN,2024-10-04 19:50:00,W2,4399,3444000.00,PT1H10M
HAN,2024-10-04 15:40:00,BMV,2024-10-04 17:25:00,W2,4493,3631000.00,PT1H45M
BMV,2024-10-04 18:55:00,SGN,2024-10-04 19:55:00,W2,4359,3631000.00,PT1H
HAN,2024-10-04 06:30:00,PQC,2024-10-04 08:35:00,W2,4451,3631000.00,PT2H5M
PQC,2024-10-04 11:40:00,SGN,2024-10-04 12:45:00,W2,4326,3631000.00,PT1H5M
HAN,2024-10-04 14:15:00,PQC,2024-10-04 16:20:00,W2,4459,3631000.00,PT2H5M
PQC,2024-10-04 20:30:00,SGN,2024-10-04 21:30:00,W2,4336,3631000.00,PT1H
PQC,2024-10-04 14:00:00,SGN,2024-10-04 15:05:00,W2,4328,3631000.00,PT1H5M
HAN,2024-10-04 10:00:00,PQC,2024-10-04 12:05:00,W2,4455,3631000.00,PT2H5M
PQC,2024-10-04 17:25:00,SGN,2024-10-04 18:35:00,W2,4330,3631000.00,PT1H10M
HAN,2024-10-04 06:50:00,CXR,2024-10-04 08:40:00,W2,4775,3631000.00,PT1H50M
CXR,2024-10-04 15:20:00,SGN,2024-10-04 16:20:00,W2,4605,3631000.00,PT1H
HAN,2024-10-04 05:45:00,CXR,2024-10-04 07:35:00,W2,4771,3631000.00,PT1H50M
DLI,2024-10-04 19:00:00,SGN,2024-10-04 19:50:00,W2,4363,3631000.00,PT50M
HAN,2024-10-04 19:50:00,SGN,2024-10-04 22:00:00,VN,7259,3779000.00,PT2H10M
HAN,2024-10-04 20:30:00,SGN,2024-10-04 22:45:00,VN,265,3779000.00,PT2H15M
HAN,2024-10-04 06:00:00,SGN,2024-10-04 08:15:00,VN,243,4046000.00,PT2H15M
HAN,2024-10-04 19:00:00,SGN,2024-10-04 21:15:00,VN,219,4046000.00,PT2H15M
HAN,2024-10-04 20:00:00,SGN,2024-10-04 22:15:00,VN,263,4046000.00,PT2H15M
